,Title,Subheading,Paragraph,URL,text
332,Stop Children From Biting: Strategies and Tips for Parents, Child Biting Home ,Medical Reference    Features    News Archive,https://www.webmd.com/parenting/stop-children-from-biting#,"Stop Children From Biting: Strategies and Tips for Parents 
  Child Biting Home  
  Medical Reference    Features    News Archive"
333,Stop Children From Biting: Strategies and Tips for Parents, Parenting ,News    Reference    Slideshows    Quizzes    Videos    Find a Pediatrician,https://www.webmd.com/parenting/stop-children-from-biting#,"Stop Children From Biting: Strategies and Tips for Parents 
  Parenting  
  News    Reference    Slideshows    Quizzes    Videos    Find a Pediatrician"
334,Stop Children From Biting: Strategies and Tips for Parents, Health & Parenting Guide ,Toddler Milestones    Child Development    Behavior & Discipline    Child Safety    Healthy Habits    All Guide Topics,https://www.webmd.com/parenting/stop-children-from-biting#,"Stop Children From Biting: Strategies and Tips for Parents 
  Health & Parenting Guide  
  Toddler Milestones    Child Development    Behavior & Discipline    Child Safety    Healthy Habits    All Guide Topics"
335,Stop Children From Biting: Strategies and Tips for Parents, Related Topics ,ADHD in Children    Baby Center    Baby's First Year    Child BMI Calculator    Children's Health    Children's Vaccines    Kids and Sleep    Teen Health    More Related Topics   Parenting  Reference,https://www.webmd.com/parenting/stop-children-from-biting#,"Stop Children From Biting: Strategies and Tips for Parents 
  Related Topics  
  ADHD in Children    Baby Center    Baby's First Year    Child BMI Calculator    Children's Health    Children's Vaccines    Kids and Sleep    Teen Health    More Related Topics   Parenting  Reference"
336,Stop Children From Biting: Strategies and Tips for Parents, Menu ,"Why Children Bite    How to Stop Biting    Biting Injury Rx   You're enjoying a sunny afternoon on the playground when suddenly you spot your toddler with teeth embedded in a playmate's arm. Horrified, you rush to discipline your pint-sized vampire -- but what's the best way to handle the situation?  Biting is a normal part of childhood development. Young children bite for many different reasons, from teething to seeing what reaction it will provoke. Many children between ages 1 and 3 go through a biting phase, which they eventually outgrow.  Still, biting is something you want to discourage. Fortunately, there are ways to dissuade your little chomper from sinking theirÂ teeth into everything that walks and talks.",https://www.webmd.com/parenting/stop-children-from-biting#,"Stop Children From Biting: Strategies and Tips for Parents 
  Menu  
  Why Children Bite    How to Stop Biting    Biting Injury Rx   You're enjoying a sunny afternoon on the playground when suddenly you spot your toddler with teeth embedded in a playmate's arm. Horrified, you rush to discipline your pint-sized vampire -- but what's the best way to handle the situation?  Biting is a normal part of childhood development. Young children bite for many different reasons, from teething to seeing what reaction it will provoke. Many children between ages 1 and 3 go through a biting phase, which they eventually outgrow.  Still, biting is something you want to discourage. Fortunately, there are ways to dissuade your little chomper from sinking theirÂ teeth into everything that walks and talks."
337,Stop Children From Biting: Strategies and Tips for Parents, How to Stop Your Child From Biting ,"Kids bite for a number of reasons -- and most of them aren't intentionally malicious.  They're in pain. When babies bite, typically it's because they're teething. They're just doing it to relieve the pain of their swollen, tender gums.  They're exploring their world. Very young children use their mouths to explore, just as they use their hands. Just about everything infants or toddlers pick up eventually winds up in their mouths. Kids this age aren't yet able to prevent themselves from biting the object of their interest.  They're looking for a reaction. Part of exploration is curiosity. Toddlers experiment to see what kind of reaction their actions will provoke. They'll bite down on a friend or sibling to hear the surprised exclamation, not realizing how painful the experience is for that person.  They're craving attention. In older kids, biting is just one of several bad behaviors used to get attention. When a child feels ignored, discipline is at least one way of getting noticed -- even if the attention is negative rather than positive.  They're frustrated. Biting, like hitting, is a way for some children to assert themselves when they're still too young to express feelings effectively through words. To your child, biting is a way to get back a favorite toy, tell you that they are unhappy, or let another child know that they want to be left alone.  Â",https://www.webmd.com/parenting/stop-children-from-biting#,"Stop Children From Biting: Strategies and Tips for Parents 
  How to Stop Your Child From Biting  
 Kids bite for a number of reasons -- and most of them aren't intentionally malicious.  They're in pain. When babies bite, typically it's because they're teething. They're just doing it to relieve the pain of their swollen, tender gums.  They're exploring their world. Very young children use their mouths to explore, just as they use their hands. Just about everything infants or toddlers pick up eventually winds up in their mouths. Kids this age aren't yet able to prevent themselves from biting the object of their interest.  They're looking for a reaction. Part of exploration is curiosity. Toddlers experiment to see what kind of reaction their actions will provoke. They'll bite down on a friend or sibling to hear the surprised exclamation, not realizing how painful the experience is for that person.  They're craving attention. In older kids, biting is just one of several bad behaviors used to get attention. When a child feels ignored, discipline is at least one way of getting noticed -- even if the attention is negative rather than positive.  They're frustrated. Biting, like hitting, is a way for some children to assert themselves when they're still too young to express feelings effectively through words. To your child, biting is a way to get back a favorite toy, tell you that they are unhappy, or let another child know that they want to be left alone.  Â"
338,Stop Children From Biting: Strategies and Tips for Parents, In this Article ,"Practice prevention so that your child will be less likely to bite in the first place.  If your baby is teething, make sure to always have a cool teething ring or washcloth on hand so they will be less likely to sink teeth into someone's arm.  Avoid situations in which your child can get irritable enough to bite. Make sure that all of your child's needs -- including eating and nap time -- are taken care of before you go out to play. Bring along a snack to soothe your child if they get cranky from being hungry.  As soon as your child is old enough, encourage the use of words (""I'm angry with you"" or ""That's my toy"") instead of biting. Other ways to express frustration or anger include hugging a stuffed animal or punching a pillow. Sometimes, shortening activities or giving your child a break can help prevent the rising frustration that can lead to biting and other bad behaviors.  Give your child enough of your time throughout the day (for example, by reading or playing together), so they don't bite just to get attention. Extra attention is especially important when your child is going through a major life change, such as a move or welcoming a baby sibling. If your child is prone to biting, keep an eye on any playmates and step in when an altercation appears to be brewing.  Even with your best prevention efforts, biting incidents might still occur. When your child bites, firmly let your child know that this behavior is not acceptable by saying, ""No. We don't bite!"" Explain that biting hurts the other person. Then remove your child from the situation and give the child time to calm down.  You might have heard from other parents that if your child bites you, bite your child back. This isn't good advice. Children learn by imitation. If you bite your child, the child is going to get the impression that this behavior is acceptable and they will be more likely to do it again. The same goes for hitting a child for biting.  If you are unable to get your child to stop biting, the behavior could begin to have an impact on school and relationships. You or another adult might have to closely supervise interactions between your child and other kids. When biting becomes a habit or continues past age 4 or 5, it might stem from a more serious emotional problem. Talk to your child's health care provider, or enlist the help of a child psychologist or therapist.",https://www.webmd.com/parenting/stop-children-from-biting#,"Stop Children From Biting: Strategies and Tips for Parents 
  In this Article  
 Practice prevention so that your child will be less likely to bite in the first place.  If your baby is teething, make sure to always have a cool teething ring or washcloth on hand so they will be less likely to sink teeth into someone's arm.  Avoid situations in which your child can get irritable enough to bite. Make sure that all of your child's needs -- including eating and nap time -- are taken care of before you go out to play. Bring along a snack to soothe your child if they get cranky from being hungry.  As soon as your child is old enough, encourage the use of words (""I'm angry with you"" or ""That's my toy"") instead of biting. Other ways to express frustration or anger include hugging a stuffed animal or punching a pillow. Sometimes, shortening activities or giving your child a break can help prevent the rising frustration that can lead to biting and other bad behaviors.  Give your child enough of your time throughout the day (for example, by reading or playing together), so they don't bite just to get attention. Extra attention is especially important when your child is going through a major life change, such as a move or welcoming a baby sibling. If your child is prone to biting, keep an eye on any playmates and step in when an altercation appears to be brewing.  Even with your best prevention efforts, biting incidents might still occur. When your child bites, firmly let your child know that this behavior is not acceptable by saying, ""No. We don't bite!"" Explain that biting hurts the other person. Then remove your child from the situation and give the child time to calm down.  You might have heard from other parents that if your child bites you, bite your child back. This isn't good advice. Children learn by imitation. If you bite your child, the child is going to get the impression that this behavior is acceptable and they will be more likely to do it again. The same goes for hitting a child for biting.  If you are unable to get your child to stop biting, the behavior could begin to have an impact on school and relationships. You or another adult might have to closely supervise interactions between your child and other kids. When biting becomes a habit or continues past age 4 or 5, it might stem from a more serious emotional problem. Talk to your child's health care provider, or enlist the help of a child psychologist or therapist."
339,Stop Children From Biting: Strategies and Tips for Parents,Why Children Bite,"The first thing to do for any biting injury is to wash the area with soap and water. Even little teeth can break the skin. If the bite is bleeding and the wound appears to be deep, call your child's doctor. The bite may need medical treatment, which could include antibiotics or a tetanus shot, or both.",https://www.webmd.com/parenting/stop-children-from-biting#,"Stop Children From Biting: Strategies and Tips for Parents 
 Why Children Bite 
 The first thing to do for any biting injury is to wash the area with soap and water. Even little teeth can break the skin. If the bite is bleeding and the wound appears to be deep, call your child's doctor. The bite may need medical treatment, which could include antibiotics or a tetanus shot, or both."
340,Stop Children From Biting: Strategies and Tips for Parents,How to Stop Biting,"SOURCES:  Iowa State University: ""Biting.""  American Academy of Orthopedic Surgeons: ""Human Bites.""  Missouri Families.org: ""What to Do About Biting?""  American Academy of Child & Adolescent Psychiatry: ""Fighting and Biting.""  University of New Hampshire Cooperative Extension: ""When a Child Bites.""",https://www.webmd.com/parenting/stop-children-from-biting#,"Stop Children From Biting: Strategies and Tips for Parents 
 How to Stop Biting 
 SOURCES:  Iowa State University: ""Biting.""  American Academy of Orthopedic Surgeons: ""Human Bites.""  Missouri Families.org: ""What to Do About Biting?""  American Academy of Child & Adolescent Psychiatry: ""Fighting and Biting.""  University of New Hampshire Cooperative Extension: ""When a Child Bites."""
341,Stop Children From Biting: Strategies and Tips for Parents,Biting Injury Rx,How to Discipline Kids Without Spanking    7 Signs You Might Be a Helicopter Parent    What to Do About Bedwetting    Crazy Things Teens Use to Get High    Gross Things Kids Do    When Your Child Has Migraines,https://www.webmd.com/parenting/stop-children-from-biting#,"Stop Children From Biting: Strategies and Tips for Parents 
 Biting Injury Rx 
  How to Discipline Kids Without Spanking    7 Signs You Might Be a Helicopter Parent    What to Do About Bedwetting    Crazy Things Teens Use to Get High    Gross Things Kids Do    When Your Child Has Migraines"
342,Stop Children From Biting: Strategies and Tips for Parents, Show Sources ,"Printable Good Behavior Awards for Kids    The Hyperactive Child    Cutting & Self-Harm: Warning Signs and Treatment    Rite of Passage or Cry for Help?    Child Getting in Trouble? How to Stop Lying, Bullying, and More    How and Why Teens Manipulate Their Parents    Use Your Mind for Fit Behavior Change    Child Behavior Problems Topics",https://www.webmd.com/parenting/stop-children-from-biting#,"Stop Children From Biting: Strategies and Tips for Parents 
  Show Sources  
  Printable Good Behavior Awards for Kids    The Hyperactive Child    Cutting & Self-Harm: Warning Signs and Treatment    Rite of Passage or Cry for Help?    Child Getting in Trouble? How to Stop Lying, Bullying, and More    How and Why Teens Manipulate Their Parents    Use Your Mind for Fit Behavior Change    Child Behavior Problems Topics"
347,Health & Parenting Guide - Your Guide to Raising a Happy & Healthy Family,How Your Preschooler Grows,Video: Installing a Toddler's Car Set  What to Know About Potty Training  What Is 'Transitioning'?  Should You Care About Child Milestones?  Video: Fast Facts About Twins  15 Alternatives to Spanking,https://www.webmd.com/parenting/guide/sleepy-time-and-nap-issue,"Health & Parenting Guide - Your Guide to Raising a Happy & Healthy Family 
 How Your Preschooler Grows 
 Video: Installing a Toddler's Car Set  What to Know About Potty Training  What Is 'Transitioning'?  Should You Care About Child Milestones?  Video: Fast Facts About Twins  15 Alternatives to Spanking"
348,Health & Parenting Guide - Your Guide to Raising a Happy & Healthy Family,School-Age Children,PoliciesPrivacy PolicyCookie PolicyEditorial PolicyAdvertising PolicyCorrection PolicyTerms of UseAboutContact UsAbout WebMDCareersNewsletterCorporateWebMD Health ServicesSite MapAccessibility,https://www.webmd.com/parenting/guide/sleepy-time-and-nap-issue,"Health & Parenting Guide - Your Guide to Raising a Happy & Healthy Family 
 School-Age Children 
 PoliciesPrivacy PolicyCookie PolicyEditorial PolicyAdvertising PolicyCorrection PolicyTerms of UseAboutContact UsAbout WebMDCareersNewsletterCorporateWebMD Health ServicesSite MapAccessibility"
349,Health & Parenting Guide - Your Guide to Raising a Happy & Healthy Family,The Tween Years,Privacy Policy  Cookie Policy  Editorial Policy  Advertising Policy  Correction Policy  Terms of Use,https://www.webmd.com/parenting/guide/sleepy-time-and-nap-issue,"Health & Parenting Guide - Your Guide to Raising a Happy & Healthy Family 
 The Tween Years 
 Privacy Policy  Cookie Policy  Editorial Policy  Advertising Policy  Correction Policy  Terms of Use"
350,Health & Parenting Guide - Your Guide to Raising a Happy & Healthy Family,Teens and Young Adults,Contact Us  About WebMD  Careers  Newsletter  Corporate  WebMD Health Services  Site Map  Accessibility  WebMD NetworkMedscapeMedscape ReferenceMedicineNeteMedicineHealthRxListOnHealthWebMDRxFirst AidWebMD MagazineWebMD Health RecordDictionaryPhysician Directory,https://www.webmd.com/parenting/guide/sleepy-time-and-nap-issue,"Health & Parenting Guide - Your Guide to Raising a Happy & Healthy Family 
 Teens and Young Adults 
 Contact Us  About WebMD  Careers  Newsletter  Corporate  WebMD Health Services  Site Map  Accessibility  WebMD NetworkMedscapeMedscape ReferenceMedicineNeteMedicineHealthRxListOnHealthWebMDRxFirst AidWebMD MagazineWebMD Health RecordDictionaryPhysician Directory"
351,Health & Parenting Guide - Your Guide to Raising a Happy & Healthy Family,Top Picks,Medscape  Medscape Reference  MedicineNet  eMedicineHealth  RxList  OnHealth  WebMDRx  First Aid  WebMD Magazine  WebMD Health Record  Dictionary  Physician Directory  Our AppsWebMD MobileWebMD AppPregnancyBabyAllergyMedscapeFor AdvertisersAdvertise with UsAdvertising Policy,https://www.webmd.com/parenting/guide/sleepy-time-and-nap-issue,"Health & Parenting Guide - Your Guide to Raising a Happy & Healthy Family 
 Top Picks 
 Medscape  Medscape Reference  MedicineNet  eMedicineHealth  RxList  OnHealth  WebMDRx  First Aid  WebMD Magazine  WebMD Health Record  Dictionary  Physician Directory  Our AppsWebMD MobileWebMD AppPregnancyBabyAllergyMedscapeFor AdvertisersAdvertise with UsAdvertising Policy"
352,Health & Parenting Guide - Your Guide to Raising a Happy & Healthy Family,Today on Grow,WebMD Mobile  WebMD App  Pregnancy  Baby  Allergy  Medscape,https://www.webmd.com/parenting/guide/sleepy-time-and-nap-issue,"Health & Parenting Guide - Your Guide to Raising a Happy & Healthy Family 
 Today on Grow 
 WebMD Mobile  WebMD App  Pregnancy  Baby  Allergy  Medscape"
353,Health & Parenting Guide - Your Guide to Raising a Happy & Healthy Family,Kids’ BMI Calculator: Is Your Child at a Healthy Weight?,"Advertise with Us  Advertising Policy          © 2005 - 2019 WebMD LLC. All rights reserved.  WebMD does not provide medical advice, diagnosis or treatment.  See additional information.",https://www.webmd.com/parenting/guide/sleepy-time-and-nap-issue,"Health & Parenting Guide - Your Guide to Raising a Happy & Healthy Family 
 Kids’ BMI Calculator: Is Your Child at a Healthy Weight? 
 Advertise with Us  Advertising Policy          © 2005 - 2019 WebMD LLC. All rights reserved.  WebMD does not provide medical advice, diagnosis or treatment.  See additional information."
355,Potty Training: What to Know, Health & Parenting Guide ,News    Reference    Slideshows    Quizzes    Videos    Find a Pediatrician,https://www.webmd.com/parenting/baby/potty-training-when-to-start#,"Potty Training: What to Know 
  Health & Parenting Guide  
  News    Reference    Slideshows    Quizzes    Videos    Find a Pediatrician"
356,Potty Training: What to Know, Related Topics ,Toddler Milestones    Child Development    Behavior & Discipline    Child Safety    Healthy Habits    All Guide Topics,https://www.webmd.com/parenting/baby/potty-training-when-to-start#,"Potty Training: What to Know 
  Related Topics  
  Toddler Milestones    Child Development    Behavior & Discipline    Child Safety    Healthy Habits    All Guide Topics"
357,Potty Training: What to Know, Menu ,"Children's Health    Children's Vaccines    Parenting    Pregnancy    More Related Topics    Parenting                Coronavirus Update    Check Your Symptoms    Find A Doctor    Find A Dentist    Connect to Care    Find Lowest Drug Prices   Health  A-Z Health A-Z  Health A-Z  Common Conditions   ADD/ADHD  Allergies  Arthritis  Cancer  Coronavirus (COVID-19)  Depression  Diabetes  Eye Health  Heart Disease  Lung Disease  Orthopedics  Pain Management  Sexual Conditions  Skin Problems  Sleep Disorders  View All  Resources   Symptom Checker  WebMD Blogs  Podcasts  Newsletters  Best Hospitals  Find a Doctor  Surgeries and Procedures A-Z Featured Topics Slideshow  Signs You Have Already Had COVID  Slideshow  Get Help for Migraine Relief    ADD/ADHD    Allergies    Arthritis    Cancer    Coronavirus (COVID-19)    Depression    Diabetes    Eye Health    Heart Disease    Lung Disease    Orthopedics    Pain Management    Sexual Conditions    Skin Problems    Sleep Disorders    View All    Symptom Checker    WebMD Blogs    Podcasts    Newsletters    Best Hospitals    Find a Doctor    Surgeries and Procedures A-Z    Slideshow  Signs You Have Already Had COVID    Slideshow  Get Help for Migraine Relief   Drugs &  Supplements Drugs & Supplements  Drugs & Supplements  Find & Review   Drugs  Supplements  Drug Basics & Safety   Commonly Abused Drugs  Taking Meds When Pregnant  Tools   Manage Your Medications  Pill Identifier  Check for Interactions  Drug Comparison Tool Featured Topics Slideshow  Vitamins You Need as You Age  Coronavirus  COVID-19 Vaccines    Drugs    Supplements    Commonly Abused Drugs    Taking Meds When Pregnant    Manage Your Medications    Pill Identifier    Check for Interactions    Drug Comparison Tool    Slideshow  Vitamins You Need as You Age    Coronavirus  COVID-19 Vaccines   Living  Healthy Living Healthy  Living Healthy  Diet, Food & Fitness   Diet & Weight Management  Weight Loss & Obesity  Food & Recipes  Fitness & Exercise  Beauty & Balance   Healthy Beauty  Health & Balance  Sex & Relationships  Oral Care  Living Well   Women's Health  Men's Health  Aging Well  Healthy Sleep  Healthy Teens Featured Topics Article  Smart Grocery Shopping When You Have Diabetes  Quiz  Do You Know the Benefits of Walking?    Diet & Weight Management    Weight Loss & Obesity    Food & Recipes    Fitness & Exercise    Healthy Beauty    Health & Balance    Sex & Relationships    Oral Care    Women's Health    Men's Health    Aging Well    Healthy Sleep    Healthy Teens    Article  Smart Grocery Shopping When You Have Diabetes    Quiz  Do You Know the Benefits of Walking?   Family &  Pregnancy Family & Pregnancy  Family & Pregnancy  All About Pregnancy   Getting Pregnant  First Trimester  Second Trimester  Third Trimester  View All  Parenting Guide   Newborn & Baby  Children's Health  Children's Vaccines  View All  Pet Care Essentials   Healthy Cats  Healthy Dogs  View All Featured Topics Slideshow  Smart Snacks When You're Pregnant  Slideshow  Surprising Things You Didn't Know About Dogs and Cats    Getting Pregnant    First Trimester    Second Trimester    Third Trimester    View All    Newborn & Baby    Children's Health    Children's Vaccines    View All    Healthy Cats    Healthy Dogs    View All    Slideshow  Smart Snacks When You're Pregnant    Slideshow  Surprising Things You Didn't Know About Dogs and Cats   News &  Experts News & Experts  News & Experts  Health News   'Tripledemic' Cases Decline in U.S. Hospitals  New Mental Health Crisis Hotline Sees Surge in Calls  Video Game Addiction Warning Signs, How to Get Help  USDA Strengthens Rules to Reduce 'Organic Fraud'  Ultraviolet Nail Polish Dryers Could Pose Health Risk  Experts & Community   Support Groups  Blogs  Webinars  News Center  New Book: Take Control of Your Heart Disease Risk Featured Topics WebMD News Special  Colorism: How Skin Color, Race Create a Toxic Mix for Health  Get Our Newsletters  Health News and Information, Delivered to Your Inbox    'Tripledemic' Cases Decline in U.S. Hospitals    New Mental Health Crisis Hotline Sees Surge in Calls    Video Game Addiction Warning Signs, How to Get Help    USDA Strengthens Rules to Reduce 'Organic Fraud'    Ultraviolet Nail Polish Dryers Could Pose Health Risk    Support Groups    Blogs    Webinars    News Center    New Book: Take Control of Your Heart Disease Risk    WebMD News Special  Colorism: How Skin Color, Race Create a Toxic Mix for Health    Get Our Newsletters  Health News and Information, Delivered to Your Inbox    Mobile Apps    Subscriptions",https://www.webmd.com/parenting/baby/potty-training-when-to-start#,"Potty Training: What to Know 
  Menu  
  Children's Health    Children's Vaccines    Parenting    Pregnancy    More Related Topics    Parenting                Coronavirus Update    Check Your Symptoms    Find A Doctor    Find A Dentist    Connect to Care    Find Lowest Drug Prices   Health  A-Z Health A-Z  Health A-Z  Common Conditions   ADD/ADHD  Allergies  Arthritis  Cancer  Coronavirus (COVID-19)  Depression  Diabetes  Eye Health  Heart Disease  Lung Disease  Orthopedics  Pain Management  Sexual Conditions  Skin Problems  Sleep Disorders  View All  Resources   Symptom Checker  WebMD Blogs  Podcasts  Newsletters  Best Hospitals  Find a Doctor  Surgeries and Procedures A-Z Featured Topics Slideshow  Signs You Have Already Had COVID  Slideshow  Get Help for Migraine Relief    ADD/ADHD    Allergies    Arthritis    Cancer    Coronavirus (COVID-19)    Depression    Diabetes    Eye Health    Heart Disease    Lung Disease    Orthopedics    Pain Management    Sexual Conditions    Skin Problems    Sleep Disorders    View All    Symptom Checker    WebMD Blogs    Podcasts    Newsletters    Best Hospitals    Find a Doctor    Surgeries and Procedures A-Z    Slideshow  Signs You Have Already Had COVID    Slideshow  Get Help for Migraine Relief   Drugs &  Supplements Drugs & Supplements  Drugs & Supplements  Find & Review   Drugs  Supplements  Drug Basics & Safety   Commonly Abused Drugs  Taking Meds When Pregnant  Tools   Manage Your Medications  Pill Identifier  Check for Interactions  Drug Comparison Tool Featured Topics Slideshow  Vitamins You Need as You Age  Coronavirus  COVID-19 Vaccines    Drugs    Supplements    Commonly Abused Drugs    Taking Meds When Pregnant    Manage Your Medications    Pill Identifier    Check for Interactions    Drug Comparison Tool    Slideshow  Vitamins You Need as You Age    Coronavirus  COVID-19 Vaccines   Living  Healthy Living Healthy  Living Healthy  Diet, Food & Fitness   Diet & Weight Management  Weight Loss & Obesity  Food & Recipes  Fitness & Exercise  Beauty & Balance   Healthy Beauty  Health & Balance  Sex & Relationships  Oral Care  Living Well   Women's Health  Men's Health  Aging Well  Healthy Sleep  Healthy Teens Featured Topics Article  Smart Grocery Shopping When You Have Diabetes  Quiz  Do You Know the Benefits of Walking?    Diet & Weight Management    Weight Loss & Obesity    Food & Recipes    Fitness & Exercise    Healthy Beauty    Health & Balance    Sex & Relationships    Oral Care    Women's Health    Men's Health    Aging Well    Healthy Sleep    Healthy Teens    Article  Smart Grocery Shopping When You Have Diabetes    Quiz  Do You Know the Benefits of Walking?   Family &  Pregnancy Family & Pregnancy  Family & Pregnancy  All About Pregnancy   Getting Pregnant  First Trimester  Second Trimester  Third Trimester  View All  Parenting Guide   Newborn & Baby  Children's Health  Children's Vaccines  View All  Pet Care Essentials   Healthy Cats  Healthy Dogs  View All Featured Topics Slideshow  Smart Snacks When You're Pregnant  Slideshow  Surprising Things You Didn't Know About Dogs and Cats    Getting Pregnant    First Trimester    Second Trimester    Third Trimester    View All    Newborn & Baby    Children's Health    Children's Vaccines    View All    Healthy Cats    Healthy Dogs    View All    Slideshow  Smart Snacks When You're Pregnant    Slideshow  Surprising Things You Didn't Know About Dogs and Cats   News &  Experts News & Experts  News & Experts  Health News   'Tripledemic' Cases Decline in U.S. Hospitals  New Mental Health Crisis Hotline Sees Surge in Calls  Video Game Addiction Warning Signs, How to Get Help  USDA Strengthens Rules to Reduce 'Organic Fraud'  Ultraviolet Nail Polish Dryers Could Pose Health Risk  Experts & Community   Support Groups  Blogs  Webinars  News Center  New Book: Take Control of Your Heart Disease Risk Featured Topics WebMD News Special  Colorism: How Skin Color, Race Create a Toxic Mix for Health  Get Our Newsletters  Health News and Information, Delivered to Your Inbox    'Tripledemic' Cases Decline in U.S. Hospitals    New Mental Health Crisis Hotline Sees Surge in Calls    Video Game Addiction Warning Signs, How to Get Help    USDA Strengthens Rules to Reduce 'Organic Fraud'    Ultraviolet Nail Polish Dryers Could Pose Health Risk    Support Groups    Blogs    Webinars    News Center    New Book: Take Control of Your Heart Disease Risk    WebMD News Special  Colorism: How Skin Color, Race Create a Toxic Mix for Health    Get Our Newsletters  Health News and Information, Delivered to Your Inbox    Mobile Apps    Subscriptions"
358,Potty Training: What to Know, Baby ,News    Reference    Slideshows    Quizzes    Videos    Find a Pediatrician,https://www.webmd.com/parenting/baby/potty-training-when-to-start#,"Potty Training: What to Know 
  Baby  
  News    Reference    Slideshows    Quizzes    Videos    Find a Pediatrician"
359,Potty Training: What to Know, Health & Parenting Guide ,Toddler Milestones    Child Development    Behavior & Discipline    Child Safety    Healthy Habits    All Guide Topics,https://www.webmd.com/parenting/baby/potty-training-when-to-start#,"Potty Training: What to Know 
  Health & Parenting Guide  
  Toddler Milestones    Child Development    Behavior & Discipline    Child Safety    Healthy Habits    All Guide Topics"
360,Potty Training: What to Know, Related Topics ,Children's Health    Children's Vaccines    Parenting    Pregnancy    More Related Topics   Parenting  Baby  Reference,https://www.webmd.com/parenting/baby/potty-training-when-to-start#,"Potty Training: What to Know 
  Related Topics  
  Children's Health    Children's Vaccines    Parenting    Pregnancy    More Related Topics   Parenting  Baby  Reference"
361,Potty Training: What to Know, Menu ,What Is Potty Training?    When to Start Potty Training    Potty Training Tips    Having Patience When Potty Training    Nighttime and Naptime Potty Training,https://www.webmd.com/parenting/baby/potty-training-when-to-start#,"Potty Training: What to Know 
  Menu  
  What Is Potty Training?    When to Start Potty Training    Potty Training Tips    Having Patience When Potty Training    Nighttime and Naptime Potty Training"
362,Mental Health Disorders Center: Types,Getting Help for a Loved One With Psychosis: It's Complicated,Substance Abuse & Addiction    Depression    Schizophrenia    Anxiety & Panic Disorders    Bipolar Disorder    Postpartum Depression    Eating Disorders    Social Media & Mental Health   View More,https://www.webmd.com/mental-health/elimination-disorders-encopresi,"Mental Health Disorders Center: Types 
 Getting Help for a Loved One With Psychosis: It's Complicated 
  Substance Abuse & Addiction    Depression    Schizophrenia    Anxiety & Panic Disorders    Bipolar Disorder    Postpartum Depression    Eating Disorders    Social Media & Mental Health   View More"
363,WebMD Children's Health Guide - Better Information for Better Children's Health,Children's Health Guide,"Get the facts about keeping children healthy, including wellness tips, information about common childhood health problems, and advice about handling chronic conditions.",https://www.webmd.com/children/guide/anxiety-disordssers-in-childre,"WebMD Children's Health Guide - Better Information for Better Children's Health 
 Children's Health Guide 
 Get the facts about keeping children healthy, including wellness tips, information about common childhood health problems, and advice about handling chronic conditions."
364,WebMD Children's Health Guide - Better Information for Better Children's Health,Top Picks,Remedies that could help.,https://www.webmd.com/children/guide/anxiety-disordssers-in-childre,"WebMD Children's Health Guide - Better Information for Better Children's Health 
 Top Picks 
 Remedies that could help."
365,WebMD Children's Health Guide - Better Information for Better Children's Health,Today on WebMD,"Treating diarrhea, fever and more.",https://www.webmd.com/children/guide/anxiety-disordssers-in-childre,"WebMD Children's Health Guide - Better Information for Better Children's Health 
 Today on WebMD 
 Treating diarrhea, fever and more."
366,WebMD Children's Health Guide - Better Information for Better Children's Health,Toddler Coughing?,How healthy is your child’s diet?,https://www.webmd.com/children/guide/anxiety-disordssers-in-childre,"WebMD Children's Health Guide - Better Information for Better Children's Health 
 Toddler Coughing? 
 How healthy is your child’s diet?"
367,WebMD Children's Health Guide - Better Information for Better Children's Health,When Your Little One Is Sick,How to help your child feel better.,https://www.webmd.com/children/guide/anxiety-disordssers-in-childre,"WebMD Children's Health Guide - Better Information for Better Children's Health 
 When Your Little One Is Sick 
 How to help your child feel better."
368,WebMD Children's Health Guide - Better Information for Better Children's Health,Nutrients Kids Need,Whooping Cough Risks  Are Germs Good for Kids?  Enterovirus D68: Get the Facts  What Are Urea Cycle Disorders?  Symptoms of Dry Drowning  What Is Juvenile Dermatomyositis?,https://www.webmd.com/children/guide/anxiety-disordssers-in-childre,"WebMD Children's Health Guide - Better Information for Better Children's Health 
 Nutrients Kids Need 
 Whooping Cough Risks  Are Germs Good for Kids?  Enterovirus D68: Get the Facts  What Are Urea Cycle Disorders?  Symptoms of Dry Drowning  What Is Juvenile Dermatomyositis?"
369,WebMD Children's Health Guide - Better Information for Better Children's Health,Nausea and Vomiting,PoliciesPrivacy PolicyCookie PolicyEditorial PolicyAdvertising PolicyCorrection PolicyTerms of UseAboutContact UsAbout WebMDCareersNewsletterCorporateWebMD Health ServicesSite MapAccessibility,https://www.webmd.com/children/guide/anxiety-disordssers-in-childre,"WebMD Children's Health Guide - Better Information for Better Children's Health 
 Nausea and Vomiting 
 PoliciesPrivacy PolicyCookie PolicyEditorial PolicyAdvertising PolicyCorrection PolicyTerms of UseAboutContact UsAbout WebMDCareersNewsletterCorporateWebMD Health ServicesSite MapAccessibility"
